,date,name,point
0,2019-06-01,가버나움,9.60
1,2019-06-01,알라딘,9.48
2,2019-06-01,교회오빠,9.48
3,2019-06-01,어벤져스: 엔드게임,9.39
4,2019-06-01,호텔 뭄바이,9.39
5,2019-06-01,"지금, 만나러 갑니다",9.34
6,2019-06-01,뽀로로 극장판 보물섬 대모험,9.29
7,2019-06-01,위대한 독재자,9.28
8,2019-06-01,어느 가족,9.22
9,2019-06-01,바울,9.17
10,2019-06-01,어린 의뢰인,9.17
11,2019-06-01,칠곡 가시나들,9.11
12,2019-06-01,노팅 힐,9.07
13,2019-06-01,배심원들,9.04
14,2019-06-01,인생 후르츠,9.04
15,2019-06-01,나의 특별한 형제,8.92
16,2019-06-01,크게 될 놈,8.92
17,2019-06-01,바르다가 사랑한 얼굴들,8.88
18,2019-06-01,일일시호일,8.87
19,2019-06-01,카메라를 멈추면 안 돼!,8.78
20,2019-06-01,기생충,8.78
21,2019-06-01,안경,8.62
22,2019-06-01,자전거 탄 소년,8.59
23,2019-06-01,항거:유관순 이야기,8.59
24,2019-06-01,라라랜드,8.59
25,2019-06-01,내일을 위한 시간,8.56
26,2019-06-01,그녀,8.50
27,2019-06-01,남극의 쉐프,8.45
28,2019-06-01,카모메 식당,8.35
29,2019-06-01,명탐정 피카츄,8.24
30,2019-06-01,판의 미로 - 오필리아와 세 개의 열쇠,8.24
31,2019-06-01,악인전,8.11
32,2019-06-01,마더,8.07
33,2019-06-01,고양이를 빌려드립니다,8.03
34,2019-06-01,아들,7.86
35,2019-06-01,콜 미 바이 유어 네임,7.76
36,2019-06-01,아사코,7.53
37,2019-06-01,고질라: 킹 오브 몬스터,7.35
38,2019-06-01,생일,7.13
39,2019-06-01,서스페리아,6.91
40,2019-06-01,0.0MHz,5.91
41,2019-06-01,걸캅스,5.66
42,2019-06-01,더 보이,5.38
43,2019-06-02,가버나움,9.60
44,2019-06-02,알라딘,9.49
45,2019-06-02,교회오빠,9.47
46,2019-06-02,호텔 뭄바이,9.39
47,2019-06-02,어벤져스: 엔드게임,9.39
48,2019-06-02,"지금, 만나러 갑니다",9.34
49,2019-06-02,뽀로로 극장판 보물섬 대모험,9.29
50,2019-06-02,위대한 독재자,9.28
51,2019-06-02,어느 가족,9.22
52,2019-06-02,어린 의뢰인,9.17
53,2019-06-02,바울,9.17
54,2019-06-02,칠곡 가시나들,9.11
55,2019-06-02,노팅 힐,9.07
56,2019-06-02,배심원들,9.04
57,2019-06-02,인생 후르츠,9.04
58,2019-06-02,나의 특별한 형제,8.92
59,2019-06-02,크게 될 놈,8.91
60,2019-06-02,바르다가 사랑한 얼굴들,8.88
61,2019-06-02,일일시호일,8.87
62,2019-06-02,카메라를 멈추면 안 돼!,8.78
63,2019-06-02,기생충,8.70
64,2019-06-02,안경,8.62
65,2019-06-02,자전거 탄 소년,8.59
66,2019-06-02,라라랜드,8.59
67,2019-06-02,내일을 위한 시간,8.56
68,2019-06-02,그녀,8.50
69,2019-06-02,남극의 쉐프,8.45
70,2019-06-02,카모메 식당,8.35
71,2019-06-02,판의 미로 - 오필리아와 세 개의 열쇠,8.24
72,2019-06-02,명탐정 피카츄,8.23
73,2019-06-02,악인전,8.11
74,2019-06-02,마더,8.07
75,2019-06-02,고양이를 빌려드립니다,8.03
76,2019-06-02,아들,7.86
77,2019-06-02,콜 미 바이 유어 네임,7.76
78,2019-06-02,아사코,7.53
79,2019-06-02,고질라: 킹 오브 몬스터,7.27
80,2019-06-02,서스페리아,6.89
81,2019-06-02,0.0MHz,5.97
82,2019-06-02,걸캅스,5.66
83,2019-06-02,더 보이,5.39
84,2019-06-03,가버나움,9.60
85,2019-06-03,알라딘,9.49
86,2019-06-03,교회오빠,9.46
87,2019-06-03,어벤져스: 엔드게임,9.39
88,2019-06-03,호텔 뭄바이,9.38
89,2019-06-03,"지금, 만나러 갑니다",9.34
90,2019-06-03,뽀로로 극장판 보물섬 대모험,9.29
91,2019-06-03,위대한 독재자,9.28
92,2019-06-03,사랑은 비를 타고,9.26
93,2019-06-03,어느 가족,9.22
94,2019-06-03,바울,9.17
95,2019-06-03,어린 의뢰인,9.17
96,2019-06-03,칠곡 가시나들,9.11
97,2019-06-03,노팅 힐,9.07
98,2019-06-03,인생 후르츠,9.04
99,2019-06-03,배심원들,9.03
100,2019-06-03,바그다드 카페 : 디렉터스컷,9.01
101,2019-06-03,나의 특별한 형제,8.91
102,2019-06-03,크게 될 놈,8.91
103,2019-06-03,바르다가 사랑한 얼굴들,8.88
104,2019-06-03,일일시호일,8.87
105,2019-06-03,카메라를 멈추면 안 돼!,8.78
106,2019-06-03,기생충,8.62
107,2019-06-03,안경,8.62
108,2019-06-03,자전거 탄 소년,8.59
109,2019-06-03,항거:유관순 이야기,8.59
110,2019-06-03,라라랜드,8.59
111,2019-06-03,내일을 위한 시간,8.56
112,2019-06-03,캐롤,8.55
113,2019-06-03,그녀,8.50
114,2019-06-03,남극의 쉐프,8.45
115,2019-06-03,스틸 앨리스,8.45
116,2019-06-03,다가오는 것들,8.35
117,2019-06-03,카모메 식당,8.35
118,2019-06-03,패터슨,8.32
119,2019-06-03,판의 미로 - 오필리아와 세 개의 열쇠,8.24
120,2019-06-03,명탐정 피카츄,8.23
121,2019-06-03,나의 산티아고,8.13
122,2019-06-03,악인전,8.11
123,2019-06-03,프란시스 하,8.09
124,2019-06-03,마더,8.07
125,2019-06-03,고양이를 빌려드립니다,8.03
126,2019-06-03,아들,7.86
127,2019-06-03,콜 미 바이 유어 네임,7.76
128,2019-06-03,아사코,7.53
129,2019-06-03,고질라: 킹 오브 몬스터,7.26
130,2019-06-03,서스페리아,6.90
131,2019-06-03,0.0MHz,5.89
132,2019-06-03,걸캅스,5.66
133,2019-06-03,더 보이,5.38
134,2019-06-04,가버나움,9.60
135,2019-06-04,알라딘,9.48
136,2019-06-04,교회오빠,9.45
137,2019-06-04,어벤져스: 엔드게임,9.39
138,2019-06-04,호텔 뭄바이,9.38
139,2019-06-04,"지금, 만나러 갑니다",9.34
140,2019-06-04,뽀로로 극장판 보물섬 대모험,9.29
141,2019-06-04,사랑은 비를 타고,9.26
142,2019-06-04,어느 가족,9.22
143,2019-06-04,"내 어깨 위 고양이, 밥",9.19
144,2019-06-04,어린 의뢰인,9.18
145,2019-06-04,바울,9.17
146,2019-06-04,칠곡 가시나들,9.11
147,2019-06-04,노팅 힐,9.07
148,2019-06-04,인생 후르츠,9.04
149,2019-06-04,배심원들,9.03
150,2019-06-04,바그다드 카페 : 디렉터스컷,9.01
151,2019-06-04,나의 특별한 형제,8.91
152,2019-06-04,크게 될 놈,8.91
153,2019-06-04,바르다가 사랑한 얼굴들,8.88
154,2019-06-04,일일시호일,8.87
155,2019-06-04,카메라를 멈추면 안 돼!,8.79
156,2019-06-04,안경,8.62
157,2019-06-04,기생충,8.61
158,2019-06-04,자전거 탄 소년,8.59
159,2019-06-04,라라랜드,8.59
160,2019-06-04,항거:유관순 이야기,8.59
161,2019-06-04,내일을 위한 시간,8.56
162,2019-06-04,캐롤,8.55
163,2019-06-04,그녀,8.50
164,2019-06-04,남극의 쉐프,8.45
165,2019-06-04,스틸 앨리스,8.45
166,2019-06-04,다가오는 것들,8.35
167,2019-06-04,카모메 식당,8.35
168,2019-06-04,패터슨,8.32
169,2019-06-04,판의 미로 - 오필리아와 세 개의 열쇠,8.24
170,2019-06-04,명탐정 피카츄,8.23
171,2019-06-04,나의 산티아고,8.13
172,2019-06-04,악인전,8.12
173,2019-06-04,프란시스 하,8.09
174,2019-06-04,마더,8.07
175,2019-06-04,고양이를 빌려드립니다,8.03
176,2019-06-04,아들,7.86
177,2019-06-04,콜 미 바이 유어 네임,7.76
178,2019-06-04,아사코,7.53
179,2019-06-04,고질라: 킹 오브 몬스터,7.24
180,2019-06-04,서스페리아,6.91
181,2019-06-04,공작,6.85
182,2019-06-04,0.0MHz,5.85
183,2019-06-04,걸캅스,5.66
184,2019-06-05,가버나움,9.60
185,2019-06-05,알라딘,9.48
186,2019-06-05,교회오빠,9.43
187,2019-06-05,어벤져스: 엔드게임,9.39
188,2019-06-05,호텔 뭄바이,9.38
189,2019-06-05,"지금, 만나러 갑니다",9.34
190,2019-06-05,뽀로로 극장판 보물섬 대모험,9.28
191,2019-06-05,사랑은 비를 타고,9.26
192,2019-06-05,어느 가족,9.22
193,2019-06-05,"내 어깨 위 고양이, 밥",9.19
194,2019-06-05,어린 의뢰인,9.18
195,2019-06-05,바울,9.17
196,2019-06-05,칠곡 가시나들,9.11
197,2019-06-05,물랑 루즈,9.06
198,2019-06-05,인생 후르츠,9.04
199,2019-06-05,바그다드 카페 : 디렉터스컷,9.01
200,2019-06-05,배심원들,9.00
201,2019-06-05,나의 특별한 형제,8.92
202,2019-06-05,바르다가 사랑한 얼굴들,8.88
203,2019-06-05,일일시호일,8.87
204,2019-06-05,카메라를 멈추면 안 돼!,8.79
205,2019-06-05,안경,8.62
206,2019-06-05,자전거 탄 소년,8.59
207,2019-06-05,기생충,8.59
208,2019-06-05,라라랜드,8.59
209,2019-06-05,내일을 위한 시간,8.56
210,2019-06-05,캐롤,8.55
211,2019-06-05,그녀,8.50
212,2019-06-05,남극의 쉐프,8.45
213,2019-06-05,스틸 앨리스,8.45
214,2019-06-05,다가오는 것들,8.35
215,2019-06-05,카모메 식당,8.35
216,2019-06-05,패터슨,8.32
217,2019-06-05,판의 미로 - 오필리아와 세 개의 열쇠,8.24
218,2019-06-05,명탐정 피카츄,8.22
219,2019-06-05,나의 산티아고,8.13
220,2019-06-05,악인전,8.12
221,2019-06-05,프란시스 하,8.09
222,2019-06-05,고양이를 빌려드립니다,8.03
223,2019-06-05,떼시스,7.94
224,2019-06-05,엑스맨: 다크 피닉스,7.89
225,2019-06-05,아들,7.86
226,2019-06-05,콜 미 바이 유어 네임,7.76
227,2019-06-05,아사코,7.54
228,2019-06-05,고질라: 킹 오브 몬스터,7.23
229,2019-06-05,서스페리아,6.92
230,2019-06-05,0.0MHz,5.82
231,2019-06-05,걸캅스,5.66
232,2019-06-05,더 보이,5.39
233,2019-06-06,가버나움,9.60
234,2019-06-06,알라딘,9.48
235,2019-06-06,교회오빠,9.40
236,2019-06-06,어벤져스: 엔드게임,9.39
237,2019-06-06,호텔 뭄바이,9.37
238,2019-06-06,"지금, 만나러 갑니다",9.34
239,2019-06-06,뽀로로 극장판 보물섬 대모험,9.29
240,2019-06-06,사랑은 비를 타고,9.26
241,2019-06-06,이웃집 토토로,9.24
242,2019-06-06,어느 가족,9.22
243,2019-06-06,"내 어깨 위 고양이, 밥",9.19
244,2019-06-06,어린 의뢰인,9.18
245,2019-06-06,바울,9.17
246,2019-06-06,칠곡 가시나들,9.11
247,2019-06-06,물랑 루즈,9.06
248,2019-06-06,인생 후르츠,9.04
249,2019-06-06,바그다드 카페 : 디렉터스컷,9.01
250,2019-06-06,배심원들,8.99
251,2019-06-06,나의 특별한 형제,8.91
252,2019-06-06,바르다가 사랑한 얼굴들,8.88
253,2019-06-06,일일시호일,8.87
254,2019-06-06,카메라를 멈추면 안 돼!,8.79
255,2019-06-06,안경,8.62
256,2019-06-06,자전거 탄 소년,8.59
257,2019-06-06,라라랜드,8.59
258,2019-06-06,기생충,8.57
259,2019-06-06,오두막,8.56
260,2019-06-06,내일을 위한 시간,8.56
261,2019-06-06,캐롤,8.55
262,2019-06-06,그녀,8.50
263,2019-06-06,남극의 쉐프,8.45
264,2019-06-06,스틸 앨리스,8.45
265,2019-06-06,다가오는 것들,8.35
266,2019-06-06,카모메 식당,8.35
267,2019-06-06,패터슨,8.32
268,2019-06-06,판의 미로 - 오필리아와 세 개의 열쇠,8.24
269,2019-06-06,명탐정 피카츄,8.22
270,2019-06-06,나의 산티아고,8.13
271,2019-06-06,악인전,8.12
272,2019-06-06,프란시스 하,8.09
273,2019-06-06,고양이를 빌려드립니다,8.03
274,2019-06-06,떼시스,7.94
275,2019-06-06,아들,7.86
276,2019-06-06,콜 미 바이 유어 네임,7.76
277,2019-06-06,엑스맨: 다크 피닉스,7.48
278,2019-06-06,고질라: 킹 오브 몬스터,7.21
279,2019-06-06,서스페리아,6.93
280,2019-06-06,0.0MHz,5.84
281,2019-06-06,걸캅스,5.65
282,2019-06-06,더 보이,5.40
283,2019-06-07,알라딘,9.49
284,2019-06-07,교회오빠,9.39
285,2019-06-07,어벤져스: 엔드게임,9.39
286,2019-06-07,호텔 뭄바이,9.38
287,2019-06-07,뽀로로 극장판 보물섬 대모험,9.29
288,2019-06-07,사랑은 비를 타고,9.26
289,2019-06-07,이웃집 토토로,9.23
290,2019-06-07,어느 가족,9.22
291,2019-06-07,"내 어깨 위 고양이, 밥",9.19
292,2019-06-07,어린 의뢰인,9.18
293,2019-06-07,바울,9.17
294,2019-06-07,칠곡 가시나들,9.11
295,2019-06-07,물랑 루즈,9.06
296,2019-06-07,인생 후르츠,9.04
297,2019-06-07,고양이 춤,9.02
298,2019-06-07,바그다드 카페 : 디렉터스컷,9.01
299,2019-06-07,배심원들,8.95
300,2019-06-07,나의 특별한 형제,8.91
301,2019-06-07,크게 될 놈,8.89
302,2019-06-07,바르다가 사랑한 얼굴들,8.88
303,2019-06-07,일일시호일,8.87
304,2019-06-07,카메라를 멈추면 안 돼!,8.79
305,2019-06-07,안경,8.62
306,2019-06-07,자전거 탄 소년,8.59
307,2019-06-07,라라랜드,8.59
308,2019-06-07,오두막,8.56
309,2019-06-07,기생충,8.56
310,2019-06-07,캐롤,8.56
311,2019-06-07,내일을 위한 시간,8.56
312,2019-06-07,그녀,8.50
313,2019-06-07,남극의 쉐프,8.45
314,2019-06-07,스틸 앨리스,8.45
315,2019-06-07,로켓맨,8.44
316,2019-06-07,다가오는 것들,8.35
317,2019-06-07,카모메 식당,8.35
318,2019-06-07,패터슨,8.32
319,2019-06-07,명탐정 피카츄,8.22
320,2019-06-07,나의 산티아고,8.13
321,2019-06-07,악인전,8.12
322,2019-06-07,프란시스 하,8.09
323,2019-06-07,고양이를 빌려드립니다,8.03
324,2019-06-07,떼시스,7.94
325,2019-06-07,아들,7.86
326,2019-06-07,콜 미 바이 유어 네임,7.76
327,2019-06-07,엑스맨: 다크 피닉스,7.24
328,2019-06-07,고질라: 킹 오브 몬스터,7.21
329,2019-06-07,서스페리아,6.93
330,2019-06-07,0.0MHz,5.85
331,2019-06-07,걸캅스,5.64
332,2019-06-07,더 보이,5.41
333,2019-06-08,알라딘,9.49
334,2019-06-08,교회오빠,9.39
335,2019-06-08,어벤져스: 엔드게임,9.39
336,2019-06-08,호텔 뭄바이,9.32
337,2019-06-08,빌리 엘리어트,9.30
338,2019-06-08,뽀로로 극장판 보물섬 대모험,9.29
339,2019-06-08,사랑은 비를 타고,9.26
340,2019-06-08,이웃집 토토로,9.24
341,2019-06-08,어느 가족,9.22
342,2019-06-08,어린 의뢰인,9.18
343,2019-06-08,칠곡 가시나들,9.11
344,2019-06-08,댄서,9.07
345,2019-06-08,물랑 루즈,9.06
346,2019-06-08,인생 후르츠,9.04
347,2019-06-08,고양이 춤,9.02
348,2019-06-08,바그다드 카페 : 디렉터스컷,9.01
349,2019-06-08,배심원들,8.93
350,2019-06-08,나의 특별한 형제,8.91
351,2019-06-08,크게 될 놈,8.89
352,2019-06-08,바르다가 사랑한 얼굴들,8.88
353,2019-06-08,일일시호일,8.87
354,2019-06-08,카메라를 멈추면 안 돼!,8.79
355,2019-06-08,안경,8.62
356,2019-06-08,자전거 탄 소년,8.59
357,2019-06-08,라라랜드,8.59
358,2019-06-08,오두막,8.56
359,2019-06-08,캐롤,8.56
360,2019-06-08,내일을 위한 시간,8.56
361,2019-06-08,기생충,8.56
362,2019-06-08,그녀,8.50
363,2019-06-08,남극의 쉐프,8.45
364,2019-06-08,스틸 앨리스,8.45
365,2019-06-08,로켓맨,8.38
366,2019-06-08,다가오는 것들,8.35
367,2019-06-08,카모메 식당,8.35
368,2019-06-08,패터슨,8.32
369,2019-06-08,명탐정 피카츄,8.22
370,2019-06-08,나의 산티아고,8.13
371,2019-06-08,악인전,8.12
372,2019-06-08,프란시스 하,8.09
373,2019-06-08,고양이를 빌려드립니다,8.03
374,2019-06-08,떼시스,7.94
375,2019-06-08,아들,7.86
376,2019-06-08,콜 미 바이 유어 네임,7.76
377,2019-06-08,고질라: 킹 오브 몬스터,7.23
378,2019-06-08,엑스맨: 다크 피닉스,7.16
379,2019-06-08,서스페리아,6.94
380,2019-06-08,0.0MHz,5.84
381,2019-06-08,걸캅스,5.64
382,2019-06-08,더 보이,5.41
383,2019-06-09,알라딘,9.49
384,2019-06-09,어벤져스: 엔드게임,9.39
385,2019-06-09,교회오빠,9.38
386,2019-06-09,빌리 엘리어트,9.30
387,2019-06-09,뽀로로 극장판 보물섬 대모험,9.29
388,2019-06-09,호텔 뭄바이,9.27
389,2019-06-09,사랑은 비를 타고,9.26
390,2019-06-09,이웃집 토토로,9.24
391,2019-06-09,어린 의뢰인,9.18
392,2019-06-09,칠곡 가시나들,9.11
393,2019-06-09,댄서,9.07
394,2019-06-09,물랑 루즈,9.06
395,2019-06-09,인생 후르츠,9.04
396,2019-06-09,고양이 춤,9.02
397,2019-06-09,바그다드 카페 : 디렉터스컷,9.01
398,2019-06-09,배심원들,8.92
399,2019-06-09,나의 특별한 형제,8.90
400,2019-06-09,크게 될 놈,8.89
401,2019-06-09,바르다가 사랑한 얼굴들,8.88
402,2019-06-09,일일시호일,8.87
403,2019-06-09,안경,8.62
404,2019-06-09,자전거 탄 소년,8.59
405,2019-06-09,라라랜드,8.59
406,2019-06-09,오두막,8.56
407,2019-06-09,캐롤,8.56
408,2019-06-09,내일을 위한 시간,8.56
409,2019-06-09,기생충,8.54
410,2019-06-09,그녀,8.50
411,2019-06-09,스틸 앨리스,8.45
412,2019-06-09,로켓맨,8.37
413,2019-06-09,다가오는 것들,8.35
414,2019-06-09,카모메 식당,8.35
415,2019-06-09,패터슨,8.32
416,2019-06-09,명탐정 피카츄,8.22
417,2019-06-09,나의 산티아고,8.13
418,2019-06-09,악인전,8.12
419,2019-06-09,프란시스 하,8.09
420,2019-06-09,고양이를 빌려드립니다,8.03
421,2019-06-09,떼시스,7.94
422,2019-06-09,아들,7.86
423,2019-06-09,콜 미 바이 유어 네임,7.76
424,2019-06-09,고질라: 킹 오브 몬스터,7.24
425,2019-06-09,엑스맨: 다크 피닉스,7.09
426,2019-06-09,서스페리아,6.93
427,2019-06-09,0.0MHz,5.82
428,2019-06-09,걸캅스,5.64
429,2019-06-09,더 보이,5.41
430,2019-06-10,알라딘,9.50
431,2019-06-10,어벤져스: 엔드게임,9.39
432,2019-06-10,교회오빠,9.38
433,2019-06-10,빌리 엘리어트,9.30
434,2019-06-10,뽀로로 극장판 보물섬 대모험,9.29
435,2019-06-10,사랑은 비를 타고,9.26
436,2019-06-10,이웃집 토토로,9.25
437,2019-06-10,호텔 뭄바이,9.24
438,2019-06-10,어린 의뢰인,9.18
439,2019-06-10,칠곡 가시나들,9.12
440,2019-06-10,댄서,9.07
441,2019-06-10,물랑 루즈,9.06
442,2019-06-10,인생 후르츠,9.04
443,2019-06-10,바그다드 카페 : 디렉터스컷,9.01
444,2019-06-10,배심원들,8.92
445,2019-06-10,나의 특별한 형제,8.90
446,2019-06-10,크게 될 놈,8.89
447,2019-06-10,바르다가 사랑한 얼굴들,8.88
448,2019-06-10,일일시호일,8.87
449,2019-06-10,안경,8.62
450,2019-06-10,자전거 탄 소년,8.59
451,2019-06-10,라라랜드,8.59
452,2019-06-10,오두막,8.56
453,2019-06-10,캐롤,8.56
454,2019-06-10,내일을 위한 시간,8.56
455,2019-06-10,기생충,8.54
456,2019-06-10,그녀,8.50
457,2019-06-10,스틸 앨리스,8.45
458,2019-06-10,아무르,8.43
459,2019-06-10,다가오는 것들,8.35
460,2019-06-10,카모메 식당,8.35
461,2019-06-10,로켓맨,8.35
462,2019-06-10,패터슨,8.32
463,2019-06-10,명탐정 피카츄,8.20
464,2019-06-10,나의 산티아고,8.13
465,2019-06-10,악인전,8.12
466,2019-06-10,프란시스 하,8.09
467,2019-06-10,고양이를 빌려드립니다,8.03
468,2019-06-10,떼시스,7.94
469,2019-06-10,아들,7.86
470,2019-06-10,콜 미 바이 유어 네임,7.76
471,2019-06-10,고질라: 킹 오브 몬스터,7.23
472,2019-06-10,엑스맨: 다크 피닉스,7.01
473,2019-06-10,서스페리아,6.94
474,2019-06-10,0.0MHz,5.82
475,2019-06-10,걸캅스,5.63
476,2019-06-10,더 보이,5.41
477,2019-06-11,알라딘,9.49
478,2019-06-11,어벤져스: 엔드게임,9.39
479,2019-06-11,교회오빠,9.38
480,2019-06-11,빌리 엘리어트,9.30
481,2019-06-11,뽀로로 극장판 보물섬 대모험,9.29
482,2019-06-11,사랑은 비를 타고,9.26
483,2019-06-11,이웃집 토토로,9.25
484,2019-06-11,호텔 뭄바이,9.22
485,2019-06-11,어린 의뢰인,9.17
486,2019-06-11,칠곡 가시나들,9.12
487,2019-06-11,댄서,9.07
488,2019-06-11,물랑 루즈,9.07
489,2019-06-11,인생 후르츠,9.04
490,2019-06-11,바그다드 카페 : 디렉터스컷,9.01
491,2019-06-11,배심원들,8.92
492,2019-06-11,나의 특별한 형제,8.90
493,2019-06-11,크게 될 놈,8.88
494,2019-06-11,일일시호일,8.87
495,2019-06-11,바르다가 사랑한 얼굴들,8.86
496,2019-06-11,안경,8.62
497,2019-06-11,자전거 탄 소년,8.59
498,2019-06-11,라라랜드,8.59
499,2019-06-11,오두막,8.56
500,2019-06-11,캐롤,8.56
501,2019-06-11,내일을 위한 시간,8.56
502,2019-06-11,기생충,8.53
503,2019-06-11,그녀,8.50
504,2019-06-11,스틸 앨리스,8.45
505,2019-06-11,아무르,8.42
506,2019-06-11,로켓맨,8.36
507,2019-06-11,다가오는 것들,8.35
508,2019-06-11,카모메 식당,8.35
509,2019-06-11,패터슨,8.32
510,2019-06-11,명탐정 피카츄,8.18
511,2019-06-11,나의 산티아고,8.13
512,2019-06-11,악인전,8.12
513,2019-06-11,프란시스 하,8.09
514,2019-06-11,고양이를 빌려드립니다,8.03
515,2019-06-11,떼시스,7.94
516,2019-06-11,아들,7.86
517,2019-06-11,콜 미 바이 유어 네임,7.76
518,2019-06-11,고질라: 킹 오브 몬스터,7.23
519,2019-06-11,엑스맨: 다크 피닉스,6.97
520,2019-06-11,서스페리아,6.96
521,2019-06-11,0.0MHz,5.73
522,2019-06-11,걸캅스,5.63
523,2019-06-11,더 보이,5.40
524,2019-06-12,알라딘,9.49
525,2019-06-12,어벤져스: 엔드게임,9.39
526,2019-06-12,교회오빠,9.37
527,2019-06-12,빌리 엘리어트,9.30
528,2019-06-12,뽀로로 극장판 보물섬 대모험,9.29
529,2019-06-12,사랑은 비를 타고,9.26
530,2019-06-12,이웃집 토토로,9.25
531,2019-06-12,호텔 뭄바이,9.20
532,2019-06-12,어린 의뢰인,9.17
533,2019-06-12,칠곡 가시나들,9.12
534,2019-06-12,댄서,9.07
535,2019-06-12,인생 후르츠,9.04
536,2019-06-12,바그다드 카페 : 디렉터스컷,9.01
537,2019-06-12,배심원들,8.92
538,2019-06-12,나의 특별한 형제,8.89
539,2019-06-12,일일시호일,8.87
540,2019-06-12,바르다가 사랑한 얼굴들,8.86
541,2019-06-12,메멘토,8.80
542,2019-06-12,자전거 탄 소년,8.59
543,2019-06-12,라라랜드,8.59
544,2019-06-12,오두막,8.56
545,2019-06-12,캐롤,8.56
546,2019-06-12,내일을 위한 시간,8.56
547,2019-06-12,기생충,8.53
548,2019-06-12,그녀,8.50
549,2019-06-12,스틸 앨리스,8.45
550,2019-06-12,아무르,8.42
551,2019-06-12,다가오는 것들,8.35
552,2019-06-12,카모메 식당,8.35
553,2019-06-12,로켓맨,8.32
554,2019-06-12,패터슨,8.32
555,2019-06-12,명탐정 피카츄,8.18
556,2019-06-12,나의 산티아고,8.13
557,2019-06-12,악인전,8.12
558,2019-06-12,프란시스 하,8.09
559,2019-06-12,고양이를 빌려드립니다,8.03
560,2019-06-12,떼시스,7.94
561,2019-06-12,아들,7.86
562,2019-06-12,콜 미 바이 유어 네임,7.76
563,2019-06-12,고질라: 킹 오브 몬스터,7.24
564,2019-06-12,맨 인 블랙: 인터내셔널,7.12
565,2019-06-12,서스페리아,6.97
566,2019-06-12,엑스맨: 다크 피닉스,6.89
567,2019-06-12,걸캅스,5.63
568,2019-06-12,0.0MHz,5.56
569,2019-06-13,알라딘,9.49
570,2019-06-13,어벤져스: 엔드게임,9.39
571,2019-06-13,교회오빠,9.36
572,2019-06-13,빌리 엘리어트,9.30
573,2019-06-13,뽀로로 극장판 보물섬 대모험,9.29
574,2019-06-13,사랑은 비를 타고,9.26
575,2019-06-13,이웃집 토토로,9.25
576,2019-06-13,호텔 뭄바이,9.20
577,2019-06-13,어린 의뢰인,9.14
578,2019-06-13,칠곡 가시나들,9.12
579,2019-06-13,댄서,9.07
580,2019-06-13,인생 후르츠,9.04
581,2019-06-13,바그다드 카페 : 디렉터스컷,9.01
582,2019-06-13,배심원들,8.92
583,2019-06-13,나의 특별한 형제,8.89
584,2019-06-13,일일시호일,8.87
585,2019-06-13,바르다가 사랑한 얼굴들,8.87
586,2019-06-13,메멘토,8.80
587,2019-06-13,자전거 탄 소년,8.59
588,2019-06-13,라라랜드,8.59
589,2019-06-13,오두막,8.56
590,2019-06-13,캐롤,8.56
591,2019-06-13,내일을 위한 시간,8.56
592,2019-06-13,기생충,8.53
593,2019-06-13,그녀,8.50
594,2019-06-13,스틸 앨리스,8.45
595,2019-06-13,아무르,8.42
596,2019-06-13,다가오는 것들,8.35
597,2019-06-13,패터슨,8.32
598,2019-06-13,로켓맨,8.30
599,2019-06-13,나의 산티아고,8.13
600,2019-06-13,악인전,8.11
601,2019-06-13,프란시스 하,8.09
602,2019-06-13,떼시스,7.94
603,2019-06-13,아들,7.86
604,2019-06-13,콜 미 바이 유어 네임,7.76
605,2019-06-13,노리개: 그녀의 눈물,7.37
606,2019-06-13,맨 인 블랙: 인터내셔널,7.25
607,2019-06-13,고질라: 킹 오브 몬스터,7.25
